Year,Month,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
2010,1,2.62,30.67,4.65,4.65,2.76,4.65,3,930,0.66,1.28,0.44,1.73,1.74,1.48,1.06,21.31,40.03
2010,2,2.01,31.8,4.3,4.3,0.37,4.3,2,811,-0.2,0.38,1.07,1.65,1.67,1.78,0.94,22.44,41.16
2010,3,2.3,43.57,3.42,3.42,-1.32,2.85,7,552,-0.37,-0.39,0.09,1.46,1.42,1.52,0.86,32.02,55.11
2010,4,2.38,53.24,2.73,2.73,-1,1.74,35,272,-0.29,-0.41,-0.44,0.08,1.18,1.3,0.82,40.33,66.15
2010,5,3.32,59.88,2.9,2.9,1.36,2.38,127,141,0.82,0.4,0.1,0.7,1.3,1.3,0.89,47.75,72.01
2010,6,3.49,70.48,3.03,3.03,1.27,2.91,283,31,1.27,1.28,0.82,0.58,1.57,1.55,1.05,58.39,82.58
2010,7,3.32,74.71,3.48,3.48,2.3,3.48,375,6,1.47,1.73,1.68,0.68,0.73,1.72,1.3,62.44,87.01
2010,8,2.51,74.05,3.12,3.12,-0.02,3.05,351,9,-0.27,0.75,1.29,0.7,1.12,1.63,1.15,61.27,86.83
2010,9,2.78,66.49,2.95,2.95,0.48,2.95,194,52,0.66,0.32,0.94,1.15,0.94,1.77,1.22,53.19,79.79
2010,10,1.97,56.14,2.35,2.35,-0.89,1.93,53,237,-0.37,0.06,-0.08,1,0.49,0.61,1.19,42.84,69.44
2010,11,2.22,42.31,1.96,1.96,-0.44,1.3,13,526,-0.01,-0.26,0.04,0.64,0.49,0.89,1.23,30.81,53.82
2010,12,2.45,32.47,1.71,1.71,-0.15,0.95,2,904,0.13,0.1,-0.15,0.31,0.64,0.59,1.06,22.91,42.03
2011,1,1.65,29.71,1.05,1.05,-1.44,-0.28,5,957,-1.25,-0.68,-0.51,-0.42,0.41,0.12,1.01,19.36,40.05
2011,2,1.98,33.04,1.02,1.02,0.22,-0.2,8,744,-0.27,-1.18,-0.79,-0.44,0.11,0.09,1.11,21.67,44.42
2011,3,2.91,43.07,1.15,1.15,0.71,0.2,24,583,0.87,0.47,-0.39,-0.35,0.07,0.38,1.14,31.84,54.3
2011,4,3.42,51.96,1.84,1.84,2.43,1.59,53,314,1.85,1.61,1.27,0.49,0.31,0.89,1.28,39.72,64.2
2011,5,3.43,59.13,2.31,2.31,1.97,2.31,105,157,1.02,1.75,1.7,0.79,0.6,0.92,1.33,47.05,71.19
2011,6,2.58,69.82,-0.38,1.7,-1.13,1.13,259,38,-0.83,0.17,1.07,0.46,0.21,0.48,1.25,56.93,82.71
2011,7,2.44,76.14,-0.81,1.05,-1.41,-0.17,405,6,-0.99,-1.08,-0.27,0.63,0.16,0.08,1.17,63.36,88.9
2011,8,2.34,75,-1.52,-1.52,-2.37,-1.52,349,9,-0.76,-1.17,-1.26,0.53,0,0.01,1.07,61.65,88.36
2011,9,2.48,66.09,-1.57,-1.57,-0.62,-1.57,174,57,-0.02,-0.45,-0.84,0.27,-0.02,-0.12,1.09,52.74,79.43
2011,10,2.14,55.09,-1.53,-1.53,-0.37,-1.53,48,256,-0.08,-0.1,-0.4,-0.43,0.27,-0.02,0.41,42.35,67.8
2011,11,2.47,43.75,-1.57,-1.57,-0.59,-1.57,17,473,0.4,0.22,0.15,-0.62,0.45,0.08,0.67,32.4,55.09
2011,12,2.26,35.4,-1.88,-1.88,-1.43,-1.88,10,727,-0.21,0.17,0.05,-0.42,0.19,-0.01,0.44,25.27,45.52
2012,1,2.09,36.12,-2.3,-2.3,-1.84,-2.3,11,764,-0.33,-0.37,-0.03,-0.29,-0.34,0.18,0.29,24.67,47.59
2012,2,1.85,37.51,-2.38,-2.38,-0.93,-2.38,12,632,-0.58,-0.67,-0.65,-0.28,-0.79,0.11,0.24,26.96,48.07
2012,3,2.87,50.41,-2.72,-2.72,-1.77,-2.72,48,381,0.79,0.23,-0.05,0,-0.39,0.11,0.37,37.96,62.85
2012,4,2.23,54.68,-3.11,-3.11,-1.99,-3.11,47,293,-0.64,0.19,-0.11,-0.1,-0.33,-0.39,0.33,41.72,67.64
2012,5,2.5,63.45,-3.58,-3.58,-2.37,-3.58,154,98,-0.85,-1,-0.31,-0.67,-0.4,-0.8,0.07,50.23,76.64
2012,6,2.24,70.54,-4.12,-4.12,-2.74,-4.12,232,31,-1.51,-1.49,-1.48,-1.12,-0.77,-0.94,-0.27,56.88,84.2
2012,7,2.51,76.77,-4.8,-4.8,-3.3,-4.8,402,4,-0.8,-1.43,-1.46,-1.1,-0.88,-0.89,-0.49,63.55,89.96
2012,8,2.47,73.8,-5.11,-5.11,-2.43,-5.11,327,8,-0.38,-0.84,-1.42,-1.08,-1.16,-0.86,-0.51,60.21,87.39
2012,9,2.34,66.31,-5,-5,-1.22,-5,172,60,-0.34,-0.47,-0.76,-1.46,-1.26,-0.93,-0.66,52.54,80.08
2012,10,2.23,53.89,-4.44,-4.44,0.13,-4.33,53,262,0.07,-0.16,-0.31,-1.17,-1.04,-0.9,-0.61,41.7,66.07
2012,11,1.32,44.01,-5.24,-5.24,-3.78,-5.24,12,543,-1.54,-1.01,-0.93,-1.4,-1.26,-1.38,-0.85,32.09,55.92
2012,12,2.88,35.92,-5.27,-5.27,-1.73,-5.27,10,702,0.92,-0.45,-0.34,-0.65,-1.17,-1.12,-0.68,26.02,45.82
2013,1,2.37,32.25,-5.31,-5.31,-1.75,-5.31,14,833,0.21,0.74,-0.27,-0.4,-1.01,-0.95,-0.41,21.79,42.71
2013,2,2.02,34.77,-4.91,-4.91,-0.42,-4.91,10,738,-0.18,0.02,0.59,-0.37,-0.92,-0.9,-0.41,24.08,45.46
2013,3,1.72,40.91,-5.18,-5.18,-2.35,-5.18,10,664,-1.8,-1.39,-0.95,-0.8,-0.96,-1.35,-0.74,29.1,52.7
2013,4,2.9,49.68,0.58,-4.07,1.74,-3.36,33,349,0.84,-0.5,-0.51,-0.53,-0.6,-1.13,-0.89,37.26,62.06
2013,5,3.35,60.85,0.88,-3.29,1.09,-2.13,98,136,0.87,1.08,0.07,0.37,-0.28,-0.75,-0.92,48.18,73.53
2013,6,3.34,70.39,1.08,-2.66,0.86,-1.18,243,26,0.89,1.11,1.24,0.26,-0.04,-0.3,-0.74,57.78,82.99
2013,7,3.34,74.21,1.73,-1.62,2.29,0.63,338,5,1.53,1.49,1.55,0.56,0.24,0.06,-0.51,61.99,86.43
2013,8,2.56,72.99,1.7,-1.31,0.43,0.97,286,11,-0.13,0.89,1.17,0.61,0.77,0.1,-0.45,60.58,85.39
2013,9,2.98,66.96,1.84,-0.86,0.96,1.57,175,59,1.13,0.72,1.29,1.72,0.84,0.4,-0.34,54.72,79.18
2013,10,2.23,53.44,1.86,-0.57,0.6,1.84,54,259,0.07,0.63,0.48,1.33,0.71,0.43,-0.33,41.54,65.32
2013,11,2.04,41.61,1.6,-0.58,-0.2,1.58,16,576,-0.31,-0.17,0.29,0.79,0.59,0.76,-0.43,30.74,52.48
2013,12,2.21,31.06,1.44,1.44,0.02,1.44,12,835,-0.3,-0.39,-0.29,0.39,0.91,0.44,-0.39,20.61,41.52
2014,1,1.37,30.56,0.73,0.73,-1.68,-0.27,6,979,-1.91,-1.36,-1.21,-0.54,0.26,-0.03,-0.55,18.68,42.44
2014,2,2.25,32.13,1.01,1.01,1.05,0.54,11,806,0.35,-1.2,-1.1,-0.42,0.08,0.06,-0.44,21.24,43.02
2014,3,2.37,40.51,0.82,0.82,-0.24,0.18,14,690,-0.22,0.09,-1.12,-0.85,-0.17,0.36,-0.59,28.18,52.84
2014,4,2.88,51.69,1.07,1.07,0.98,0.81,35,327,0.8,0.38,0.5,-0.61,-0.24,0.39,-0.41,38.8,64.56
2014,5,2.81,61.27,0.75,0.75,-0.62,0.1,111,128,-0.18,0.38,0.16,-0.6,-0.27,0.12,-0.36,48.45,74.1
2014,6,3.67,69.58,1.33,1.33,1.97,1.33,240,27,1.75,0.82,1,0,-0.19,0.25,0.01,57.36,81.81
2014,7,2.6,73.29,1.27,1.27,0.24,1.27,298,10,-0.55,0.79,0.41,0.5,-0.3,-0.08,0.04,60.78,85.8
2014,8,3.13,72.25,1.78,1.78,1.91,1.78,289,13,1.36,0.54,1.41,0.82,0.06,0.18,0.24,60.26,84.22
2014,9,2.64,66.2,1.66,1.66,0.2,1.66,179,57,0.34,1.09,0.63,1.09,0.28,0.03,0.32,54.12,78.26
2014,10,2.42,56.93,1.52,1.52,0.1,1.5,71,222,0.39,0.44,0.95,0.91,0.92,0.14,0.39,44.46,69.39
2014,11,2.13,39.25,1.43,1.43,0.21,1.43,9,620,-0.16,0.15,0.24,0.87,0.69,0.17,0.64,28.22,50.29
2014,12,2.58,36.81,1.41,1.41,0.38,1.41,9,712,0.37,0.15,0.28,0.48,0.86,0.34,0.57,28.26,45.34
2015,1,1.83,33.08,-0.15,1.11,-0.45,0.78,8,900,-0.86,-0.29,-0.3,0.31,0.46,0.52,0.41,22.89,43.27
2015,2,1.74,32.99,-0.29,0.84,-0.47,0.18,6,879,-0.85,-1.28,-0.71,-0.25,0.31,0.29,0.32,21.58,44.4
2015,3,2.13,45.39,-1.06,-1.06,-2.39,-1.06,28,592,-0.76,-1.14,-1.54,-0.59,-0.25,0.19,0.41,33.03,57.76
2015,4,2.83,53.24,0.1,-0.85,0.3,-0.54,51,303,0.69,0,-0.43,-0.51,0.06,0.21,0.39,40.62,65.84
2015,5,4.44,60.84,1.47,1.47,4.16,1.47,123,119,2.68,2.19,1.4,0.59,0.57,0.92,0.65,49.12,72.54
2015,6,3.55,71.37,1.71,1.71,1.15,1.71,252,24,1.43,3.01,2.53,0.88,0.76,0.86,0.72,59.07,83.64
2015,7,3.23,73.92,2.24,2.24,2.12,2.24,333,6,1.21,1.67,3.09,1.56,0.91,1.18,0.74,61.84,85.96
2015,8,2.41,72.95,2,2,-0.03,1.91,312,11,-0.55,0.37,1.09,1.89,0.94,0.83,0.71,60.1,85.77
2015,9,2.12,68.54,1.1,1.1,-2.06,0.04,220,31,-0.81,-0.94,-0.18,1.81,0.64,0.59,0.44,55.74,81.3
2015,10,2.9,57.24,1.39,1.39,1.21,0.84,73,230,1.15,0.39,0.11,2.03,1.3,0.84,0.68,45.37,69.1
2015,11,3.35,44.6,2.1,2.1,2.55,2.1,27,448,1.83,1.95,1.3,1.69,2.17,1.45,1.08,33.96,55.22
2015,12,4.06,38.66,3.52,3.52,4.89,3.52,24,585,3.09,2.97,3.01,2.37,3.09,2.31,1.54,29.25,48.06
2016,1,2.04,32.22,3.61,3.61,1.38,3.61,6,880,-0.42,1.75,2.25,1.75,2.78,2.25,1.59,22.59,41.85
2016,2,1.93,39.45,-0.31,2.93,-0.92,2.51,10,637,-0.39,-0.62,1.41,1.81,2.12,2.5,1.51,28.09,50.83
2016,3,2.92,47.5,-0.48,2.42,-0.62,1.71,33,455,0.88,0.42,0.04,2.23,1.84,2.82,1.63,35.49,59.49
2016,4,3,53.19,0.26,2.44,0.79,1.98,40,314,1.04,1.18,0.85,1.99,1.79,2.69,1.64,40.8,65.57
2016,5,3.07,60.31,0.4,2.35,0.5,2.03,94,152,0.34,0.86,1.04,1.58,1.92,2.1,1.78,48.11,72.5
2016,6,2.48,71.76,-0.7,1.41,-2.1,0.25,268,21,-1.03,-0.44,0.15,0.07,1.94,1.59,1.5,58.6,84.92
2016,7,2.92,75.22,-0.82,1.07,-0.58,-0.27,380,5,0.34,-0.55,-0.25,0.3,1.67,1.46,1.76,62.51,87.91
2016,8,3.47,73.53,-0.08,1.61,1.96,0.95,360,6,2.17,1.97,0.63,1.17,1.71,2.05,1.89,61.23,85.82
2016,9,2.73,67.14,-0.07,1.45,0.02,0.78,217,38,0.54,1.78,1.61,1.05,0.83,2.41,2.05,54.84,79.41
2016,10,2.39,57.72,-0.17,1.2,-0.32,0.42,82,199,0.34,0.52,1.41,0.75,1.01,2.05,2.08,45.54,69.89
2016,11,1.75,47.97,-1.17,-1.17,-3.07,-1.17,23,422,-0.8,-0.32,-0.05,0.24,0.74,1.27,1.82,36.34,59.56
2016,12,2.72,32.95,-1.39,-1.39,-1.02,-1.39,14,792,0.63,-0.13,0.04,0.81,0.69,0.62,1.69,23.27,42.64
